Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,1997.050049,2226.399902,1997.050049,2160.850098,2160.850098,18915983
2020-06-02,2165.250000,2375.000000,2160.850098,2346.199951,2346.199951,23442470
2020-06-03,2417.000000,2496.850098,2398.000000,2411.899902,2411.899902,18705176
2020-06-04,2414.000000,2453.649902,2276.800049,2313.050049,2313.050049,16315350
2020-06-05,2344.000000,2409.000000,2275.000000,2390.350098,2390.350098,15850039
2020-06-08,2505.000000,2547.699951,2475.550049,2507.250000,2507.250000,14992503
2020-06-09,2535.000000,2535.000000,2415.300049,2443.600098,2443.600098,12373077
2020-06-10,2440.000000,2470.000000,2401.000000,2435.649902,2435.649902,8961443
2020-06-11,2410.000000,2459.000000,2320.100098,2338.899902,2338.899902,10042767
2020-06-12,2200.000000,2470.000000,2199.000000,2450.149902,2450.149902,16802457
2020-06-15,2420.000000,2429.949951,2331.000000,2351.399902,2351.399902,12070346
2020-06-16,2452.000000,2455.399902,2285.000000,2365.000000,2365.000000,12914351
2020-06-17,2347.000000,2425.000000,2332.050049,2396.000000,2396.000000,9650279
2020-06-18,2375.000000,2541.699951,2373.000000,2525.949951,2525.949951,12738268
2020-06-19,2562.000000,2714.550049,2560.000000,2698.600098,2698.600098,18603826
2020-06-22,2740.000000,2863.600098,2728.000000,2840.300049,2840.300049,13939326
2020-06-23,2899.949951,3109.250000,2833.000000,3025.500000,3025.500000,16186953
2020-06-24,3125.000000,3125.000000,2911.000000,2934.449951,2934.449951,20108807
2020-06-25,2878.050049,3046.000000,2851.000000,3005.350098,3005.350098,15982130
2020-06-26,3042.500000,3058.800049,2872.050049,2903.500000,2903.500000,12572499
2020-06-29,2834.000000,2894.449951,2770.000000,2857.949951,2857.949951,11613999
2020-06-30,2910.000000,2936.649902,2816.000000,2831.000000,2831.000000,9703057
2020-07-01,2831.000000,2968.699951,2806.000000,2953.899902,2953.899902,12704896
2020-07-02,2980.000000,3016.000000,2925.000000,2964.250000,2964.250000,11619734
2020-07-03,2980.000000,2989.449951,2921.000000,2931.500000,2931.500000,8543597
2020-07-06,2970.000000,3134.649902,2955.000000,3108.800049,3108.800049,11437583
2020-07-07,3150.000000,3419.649902,3125.300049,3351.949951,3351.949951,22876401
2020-07-08,3351.949951,3408.800049,3180.100098,3208.050049,3208.050049,19126183
2020-07-09,3235.000000,3379.899902,3195.100098,3330.000000,3330.000000,18757786
2020-07-10,3275.000000,3395.000000,3272.050049,3314.149902,3314.149902,16150413
2020-07-13,3360.000000,3378.000000,3216.199951,3234.600098,3234.600098,13136467
2020-07-14,3219.800049,3219.800049,3122.350098,3190.949951,3190.949951,12404422
2020-07-15,3230.000000,3297.699951,3122.250000,3149.250000,3149.250000,10980262
2020-07-16,3180.000000,3215.000000,3102.300049,3204.800049,3204.800049,9999925
2020-07-17,3210.000000,3323.000000,3205.000000,3301.300049,3301.300049,8425626
2020-07-20,3344.949951,3453.949951,3316.500000,3441.500000,3441.500000,10555495
2020-07-21,3500.000000,3519.500000,3218.649902,3292.449951,3292.449951,25960048
2020-07-22,3320.000000,3340.000000,3193.600098,3253.000000,3253.000000,17069659
2020-07-23,3253.000000,3320.000000,3216.050049,3297.800049,3297.800049,8718035
2020-07-24,3245.000000,3290.000000,3220.000000,3251.850098,3251.850098,6637683
2020-07-27,3263.000000,3280.000000,3152.199951,3171.149902,3171.149902,7089867
2020-07-28,3175.000000,3260.000000,3161.199951,3239.600098,3239.600098,8211697
2020-07-29,3245.000000,3329.000000,3239.600098,3284.250000,3284.250000,8070022
2020-07-30,3295.399902,3324.000000,3205.050049,3218.300049,3218.300049,6508278
2020-07-31,3236.000000,3273.000000,3181.250000,3251.300049,3251.300049,7235397
2020-08-03,3244.000000,3244.000000,3169.000000,3174.500000,3174.500000,4463920
2020-08-04,3202.000000,3260.000000,3142.850098,3235.600098,3235.600098,6679145
2020-08-05,3256.000000,3330.000000,3247.949951,3262.149902,3262.149902,6985380
2020-08-06,3292.000000,3378.800049,3255.000000,3345.199951,3345.199951,8172906
2020-08-07,3333.000000,3481.449951,3310.000000,3464.300049,3464.300049,10151267
2020-08-10,3494.000000,3556.850098,3413.199951,3442.949951,3442.949951,7129245
2020-08-11,3462.300049,3494.550049,3404.699951,3457.399902,3457.399902,5571818
2020-08-12,3425.000000,3450.000000,3362.000000,3418.250000,3418.250000,5662527
2020-08-13,3450.000000,3472.000000,3401.000000,3419.649902,3419.649902,4663359
2020-08-14,3425.000000,3448.800049,3306.199951,3331.100098,3331.100098,5531335
2020-08-17,3350.000000,3399.500000,3312.399902,3384.800049,3384.800049,4670572
2020-08-18,3399.000000,3437.949951,3366.600098,3419.899902,3419.899902,4706298
2020-08-19,3447.000000,3465.000000,3401.000000,3409.949951,3409.949951,4198849
2020-08-20,3378.000000,3414.500000,3353.050049,3393.800049,3393.800049,3677459
2020-08-21,3430.000000,3440.000000,3380.000000,3389.300049,3389.300049,2627380
2020-08-24,3403.000000,3515.000000,3401.050049,3492.050049,3492.050049,6205575
2020-08-25,3525.000000,3660.000000,3510.000000,3642.899902,3642.899902,9854059
2020-08-26,3665.000000,3707.000000,3631.000000,3645.550049,3645.550049,6665085
2020-08-27,3656.949951,3668.399902,3596.399902,3632.500000,3632.500000,4611062
2020-08-28,3650.000000,3688.000000,3617.050049,3670.800049,3670.800049,4251328
2020-08-31,3715.000000,3749.850098,3465.000000,3487.800049,3487.800049,8529766
2020-09-01,3517.000000,3674.000000,3500.199951,3643.850098,3643.850098,6065182
2020-09-02,3642.699951,3680.000000,3573.449951,3668.649902,3668.649902,4281011
2020-09-03,3668.000000,3676.750000,3605.000000,3619.699951,3619.699951,3221366
2020-09-04,3541.500000,3649.800049,3520.750000,3596.800049,3596.800049,4914649
2020-09-07,3607.000000,3629.000000,3477.600098,3505.149902,3505.149902,4665168
2020-09-08,3520.000000,3574.899902,3475.000000,3500.000000,3500.000000,4448703
2020-09-09,3477.000000,3493.449951,3392.449951,3422.850098,3422.850098,4563247
2020-09-10,3456.500000,3523.449951,3418.000000,3498.699951,3498.699951,4762282
2020-09-11,3490.000000,3557.699951,3456.699951,3544.399902,3544.399902,4608384
2020-09-14,3557.000000,3575.050049,3420.000000,3440.699951,3440.699951,4531509
2020-09-15,3475.000000,3524.199951,3455.000000,3513.399902,3513.399902,3893637
2020-09-16,3517.949951,3567.399902,3481.649902,3521.500000,3521.500000,3907718
2020-09-17,3488.800049,3517.000000,3456.199951,3471.949951,3471.949951,2781156
2020-09-18,3491.399902,3503.800049,3429.000000,3474.800049,3474.800049,3769087
2020-09-21,3462.800049,3467.000000,3314.250000,3330.149902,3330.149902,3627419
2020-09-22,3329.000000,3353.800049,3217.050049,3303.000000,3303.000000,4224968
2020-09-23,3330.000000,3344.000000,3200.199951,3243.850098,3243.850098,4244328
2020-09-24,3191.000000,3194.750000,3006.899902,3028.899902,3028.899902,5963777
2020-09-25,3080.000000,3167.149902,3028.800049,3138.949951,3138.949951,6232593
2020-09-28,3178.000000,3350.000000,3162.750000,3335.149902,3335.149902,5588695
2020-09-29,3358.000000,3372.000000,3254.500000,3294.750000,3294.750000,4643446
2020-09-30,3293.899902,3343.850098,3260.000000,3278.600098,3278.600098,3603536
2020-10-01,3325.000000,3460.000000,3315.050049,3442.800049,3442.800049,5382106
2020-10-05,3465.000000,3519.000000,3370.250000,3382.899902,3382.899902,4207190
2020-10-06,3439.899902,3480.000000,3391.199951,3474.300049,3474.300049,4758757
2020-10-07,3400.000000,3400.000000,3285.300049,3331.149902,3331.149902,6571080
2020-10-08,3354.000000,3388.000000,3302.000000,3326.449951,3326.449951,4461810
2020-10-09,3324.899902,3418.449951,3305.000000,3317.899902,3317.899902,5684099
2020-10-12,3350.000000,3379.399902,3305.000000,3327.199951,3327.199951,3204652
2020-10-13,3319.949951,3340.000000,3243.649902,3272.600098,3272.600098,3777657
2020-10-14,3268.000000,3382.350098,3232.699951,3372.050049,3372.050049,5304447
2020-10-15,3368.199951,3370.000000,3201.000000,3214.750000,3214.750000,5268019
2020-10-16,3236.350098,3269.449951,3170.100098,3231.350098,3231.350098,5076236
2020-10-19,3255.100098,3294.699951,3196.600098,3267.199951,3267.199951,4206637
2020-10-20,3255.000000,3289.500000,3226.800049,3262.149902,3262.149902,3252090
2020-10-21,3270.000000,3295.000000,3101.350098,3232.850098,3232.850098,7536460
2020-10-22,3160.000000,3345.000000,3150.000000,3314.449951,3314.449951,7085769
2020-10-23,3331.399902,3356.800049,3303.000000,3316.899902,3316.899902,3204777
2020-10-26,3330.000000,3330.000000,3236.649902,3293.899902,3293.899902,3546245
2020-10-27,3326.000000,3465.000000,3278.000000,3453.250000,3453.250000,6020946
2020-10-28,3448.949951,3489.899902,3347.899902,3370.800049,3370.800049,4649105
2020-10-29,3367.800049,3432.000000,3333.750000,3380.050049,3380.050049,3780349
2020-10-30,3364.949951,3391.000000,3252.850098,3309.000000,3309.000000,4287623
2020-11-02,3325.550049,3447.399902,3274.649902,3419.800049,3419.800049,4288551
2020-11-03,3430.000000,3520.000000,3415.850098,3490.800049,3490.800049,4446045
2020-11-04,3469.000000,3569.949951,3462.000000,3561.449951,3561.449951,4371143
2020-11-05,3610.000000,3750.000000,3587.649902,3736.899902,3736.899902,6332141
2020-11-06,3734.100098,3827.300049,3704.100098,3780.750000,3780.750000,5744050
2020-11-09,3810.000000,3878.699951,3786.050049,3865.000000,3865.000000,4149898
2020-11-10,3898.949951,4243.950195,3882.800049,4208.549805,4208.549805,11421448
2020-11-11,4211.000000,4429.549805,4133.950195,4268.799805,4268.799805,13896654
2020-11-12,4260.000000,4325.000000,4200.049805,4298.299805,4298.299805,5590038
2020-11-13,4260.000000,4410.000000,4250.000000,4376.049805,4376.049805,6088459
2020-11-14,null,null,null,null,null,null
2020-11-17,4398.700195,4503.950195,4345.000000,4488.000000,4488.000000,5851523
2020-11-18,4475.000000,4678.000000,4464.000000,4653.750000,4653.750000,7513019
2020-11-19,4628.899902,4785.000000,4512.549805,4536.549805,4536.549805,8351005
2020-11-20,4571.950195,4762.149902,4515.250000,4715.850098,4715.850098,8736410
2020-11-23,4769.000000,4869.299805,4733.549805,4811.450195,4811.450195,7325039
2020-11-24,4835.000000,4862.000000,4770.000000,4810.649902,4810.649902,4297385
2020-11-25,4822.000000,4825.000000,4675.000000,4689.750000,4689.750000,4763321
2020-11-26,4655.000000,4854.000000,4640.000000,4821.250000,4821.250000,6273208
2020-11-27,4859.000000,4960.000000,4785.149902,4908.799805,4908.799805,12364707
2020-12-01,4951.200195,4952.399902,4825.250000,4861.100098,4861.100098,4017427
2020-12-02,4864.000000,4884.000000,4785.000000,4823.899902,4823.899902,3654970
2020-12-03,4865.000000,4890.000000,4817.000000,4867.450195,4867.450195,2876844
2020-12-04,4870.000000,4958.000000,4815.000000,4875.350098,4875.350098,3679378
2020-12-07,4870.000000,4924.950195,4815.000000,4829.450195,4829.450195,3115124
2020-12-08,4850.000000,4865.000000,4775.000000,4792.149902,4792.149902,2971076
2020-12-09,4820.000000,4852.850098,4791.200195,4844.149902,4844.149902,1965992
2020-12-10,4850.000000,4860.000000,4785.000000,4794.799805,4794.799805,1925963
2020-12-11,4805.000000,4889.000000,4805.000000,4843.850098,4843.850098,2670019
2020-12-14,4857.500000,4914.700195,4848.000000,4898.649902,4898.649902,1786348
2020-12-15,4889.950195,5150.000000,4868.850098,5122.500000,5122.500000,5936796
2020-12-16,5199.000000,5225.000000,5120.000000,5146.600098,5146.600098,3269184
2020-12-17,5139.850098,5303.149902,5101.600098,5286.700195,5286.700195,3733152
2020-12-18,5250.000000,5284.950195,5165.000000,5252.500000,5252.500000,3255043
2020-12-21,5228.000000,5234.700195,4905.200195,5041.850098,5041.850098,3551570
2020-12-22,5070.000000,5125.000000,4826.350098,5011.399902,5011.399902,5473521
2020-12-23,5000.000000,5166.000000,4970.350098,5088.899902,5088.899902,3431457
2020-12-24,5138.950195,5218.950195,5106.000000,5184.899902,5184.899902,2625559
2020-12-28,5184.899902,5244.799805,5175.000000,5204.100098,5204.100098,1932606
2020-12-29,5225.000000,5247.000000,5167.500000,5200.500000,5200.500000,1969529
2020-12-30,5200.500000,5348.000000,5174.000000,5334.149902,5334.149902,3864700
2020-12-31,5335.000000,5372.500000,5272.000000,5295.200195,5295.200195,2869212
2021-01-01,5310.200195,5338.000000,5250.000000,5280.149902,5280.149902,1447187
